Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,cell_type,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,GEO_Accession (exp),Individual,infection,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,source_name,SRA Study,Time
SRR3471924,RNA-Seq,101,4055023952,PRJNA320361,SAMN04933071,1816914702,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739282,GSM2141539,AF93,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:50:00Z,1,GSM2141539,Macrophages,SRP074274,2 hr
SRR3471925,RNA-Seq,101,3406964623,PRJNA320361,SAMN04933072,1526551630,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739283,GSM2141540,AF93,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141540,Macrophages,SRP074274,2 hr
SRR3471926,RNA-Seq,101,3451163940,PRJNA320361,SAMN04933078,1555912090,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739284,GSM2141541,AF95,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141541,Macrophages,SRP074274,2 hr
SRR3471927,RNA-Seq,101,3684220632,PRJNA320361,SAMN04933079,1655876526,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739285,GSM2141542,AF95,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141542,Macrophages,SRP074274,2 hr
SRR3471928,RNA-Seq,101,3918310352,PRJNA320361,SAMN04933080,1752633340,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739286,GSM2141543,AF95,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141543,Macrophages,SRP074274,2 hr
SRR3471929,RNA-Seq,101,3658590468,PRJNA320361,SAMN04933081,1654645231,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739287,GSM2141544,AF97,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:48:00Z,1,GSM2141544,Macrophages,SRP074274,2 hr
SRR3471930,RNA-Seq,101,2872905812,PRJNA320361,SAMN04933082,1304272324,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739288,GSM2141545,AF97,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141545,Macrophages,SRP074274,2 hr
SRR3471931,RNA-Seq,101,4520379230,PRJNA320361,SAMN04933083,2043267980,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739289,GSM2141546,AF97,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141546,Macrophages,SRP074274,2 hr
SRR3471932,RNA-Seq,101,3498554756,PRJNA320361,SAMN04933084,1604231919,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739290,GSM2141547,EU104,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141547,Macrophages,SRP074274,2 hr
SRR3471933,RNA-Seq,101,3873038112,PRJNA320361,SAMN04933085,1779650625,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739291,GSM2141548,EU104,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141548,Macrophages,SRP074274,2 hr
SRR3471934,RNA-Seq,101,3140713978,PRJNA320361,SAMN04933086,1447318910,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739292,GSM2141549,EU104,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141549,Macrophages,SRP074274,2 hr
SRR3471935,RNA-Seq,101,3619723951,PRJNA320361,SAMN04933087,1621977831,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739293,GSM2141550,EU110,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141550,Macrophages,SRP074274,2 hr
SRR3471936,RNA-Seq,101,3640475714,PRJNA320361,SAMN04933088,1638523277,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739294,GSM2141551,EU110,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141551,Macrophages,SRP074274,2 hr
SRR3471937,RNA-Seq,101,3619055634,PRJNA320361,SAMN04933089,1617247042,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739295,GSM2141552,EU110,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141552,Macrophages,SRP074274,2 hr
SRR3471938,RNA-Seq,101,3566447057,PRJNA320361,SAMN04933090,1599830970,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739296,GSM2141553,EU118,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141553,Macrophages,SRP074274,2 hr
SRR3471939,RNA-Seq,101,3402182576,PRJNA320361,SAMN04933091,1532218172,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739297,GSM2141554,EU118,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141554,Macrophages,SRP074274,2 hr
SRR3471940,RNA-Seq,101,3321191686,PRJNA320361,SAMN04933092,1486513712,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739298,GSM2141555,EU118,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141555,Macrophages,SRP074274,2 hr
SRR3471941,RNA-Seq,101,3464685012,PRJNA320361,SAMN04933093,1545724134,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739299,GSM2141556,EU120,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141556,Macrophages,SRP074274,2 hr
SRR3471942,RNA-Seq,101,3417965139,PRJNA320361,SAMN04933094,1522639298,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739300,GSM2141557,EU120,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141557,Macrophages,SRP074274,2 hr
SRR3471943,RNA-Seq,101,4079639167,PRJNA320361,SAMN04933095,1817584403,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739301,GSM2141558,EU120,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:53:00Z,1,GSM2141558,Macrophages,SRP074274,2 hr
SRR3471944,RNA-Seq,101,3195979764,PRJNA320361,SAMN04933096,1430332583,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739302,GSM2141559,EU122,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141559,Macrophages,SRP074274,2 hr
SRR3471945,RNA-Seq,101,3563192130,PRJNA320361,SAMN04933097,1589479366,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739303,GSM2141560,EU122,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141560,Macrophages,SRP074274,2 hr
SRR3471946,RNA-Seq,101,4460457041,PRJNA320361,SAMN04933098,1985859077,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739304,GSM2141561,EU122,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141561,Macrophages,SRP074274,2 hr
SRR3471947,RNA-Seq,101,3812520023,PRJNA320361,SAMN04933099,1313404289,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739305,GSM2141562,EU126,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141562,Macrophages,SRP074274,2 hr
SRR3471948,RNA-Seq,101,3778254258,PRJNA320361,SAMN04933100,1307185802,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739306,GSM2141563,EU126,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141563,Macrophages,SRP074274,2 hr
SRR3471949,RNA-Seq,101,3853906288,PRJNA320361,SAMN04933191,1325720015,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739307,GSM2141564,EU126,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141564,Macrophages,SRP074274,2 hr
SRR3471950,RNA-Seq,101,3444987689,PRJNA320361,SAMN04933192,1532840794,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739308,GSM2141565,EU128,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141565,Macrophages,SRP074274,2 hr
SRR3471951,RNA-Seq,101,3408064311,PRJNA320361,SAMN04933193,1520524917,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739309,GSM2141566,EU128,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141566,Macrophages,SRP074274,2 hr
SRR3471952,RNA-Seq,101,3812011488,PRJNA320361,SAMN04933194,1707998796,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739310,GSM2141567,EU128,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141567,Macrophages,SRP074274,2 hr
SRR3471953,RNA-Seq,101,3380792695,PRJNA320361,SAMN04933195,1528387452,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739311,GSM2141568,EU130,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141568,Macrophages,SRP074274,2 hr
SRR3471954,RNA-Seq,101,3509319538,PRJNA320361,SAMN04933196,1588788193,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739312,GSM2141569,EU130,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141569,Macrophages,SRP074274,2 hr
SRR3471955,RNA-Seq,101,3699614749,PRJNA320361,SAMN04933197,1667025206,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739313,GSM2141570,EU130,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141570,Macrophages,SRP074274,2 hr
SRR3471956,RNA-Seq,101,3990701092,PRJNA320361,SAMN04933198,1792682986,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739314,GSM2141571,EU134,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141571,Macrophages,SRP074274,2 hr
SRR3471957,RNA-Seq,101,3319756577,PRJNA320361,SAMN04933199,1505633063,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739315,GSM2141572,EU134,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141572,Macrophages,SRP074274,2 hr
SRR3471958,RNA-Seq,101,3542381888,PRJNA320361,SAMN04933200,1587016920,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739316,GSM2141573,EU134,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:47:00Z,1,GSM2141573,Macrophages,SRP074274,2 hr
SRR3471959,RNA-Seq,101,3562854992,PRJNA320361,SAMN04933201,1632038099,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739317,GSM2141574,EU136,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:46:00Z,1,GSM2141574,Macrophages,SRP074274,2 hr
SRR3471960,RNA-Seq,101,3281173971,PRJNA320361,SAMN04933202,1504751417,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739318,GSM2141575,EU136,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:41:00Z,1,GSM2141575,Macrophages,SRP074274,2 hr
SRR3471961,RNA-Seq,101,5382444833,PRJNA320361,SAMN04933203,2453392257,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739319,GSM2141576,EU136,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:58:00Z,1,GSM2141576,Macrophages,SRP074274,2 hr
SRR3471962,RNA-Seq,101,3387402943,PRJNA320361,SAMN04933204,1512394893,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739320,GSM2141577,EU138,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:50:00Z,1,GSM2141577,Macrophages,SRP074274,2 hr
SRR3471963,RNA-Seq,101,4260011532,PRJNA320361,SAMN04933205,1891116648,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739321,GSM2141578,EU138,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:56:00Z,1,GSM2141578,Macrophages,SRP074274,2 hr
SRR3471964,RNA-Seq,101,3325013223,PRJNA320361,SAMN04933206,1480065835,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739322,GSM2141579,EU138,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:50:00Z,1,GSM2141579,Macrophages,SRP074274,2 hr
SRR3471965,RNA-Seq,101,3851285237,PRJNA320361,SAMN04933207,1332715781,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739323,GSM2141580,EU140,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141580,Macrophages,SRP074274,2 hr
SRR3471966,RNA-Seq,101,3785681798,PRJNA320361,SAMN04933208,1312985045,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739324,GSM2141581,EU140,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141581,Macrophages,SRP074274,2 hr
SRR3471967,RNA-Seq,101,4046533690,PRJNA320361,SAMN04933209,1408321834,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739325,GSM2141582,EU140,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141582,Macrophages,SRP074274,2 hr
SRR3471968,RNA-Seq,101,3564192636,PRJNA320361,SAMN04933210,1213891759,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739326,GSM2141583,EU144,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141583,Macrophages,SRP074274,2 hr
SRR3471969,RNA-Seq,101,3505765853,PRJNA320361,SAMN04933211,1173577908,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739327,GSM2141584,EU144,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141584,Macrophages,SRP074274,2 hr
SRR3471970,RNA-Seq,101,3790715234,PRJNA320361,SAMN04933212,1271254530,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739328,GSM2141585,EU144,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141585,Macrophages,SRP074274,2 hr
SRR3471971,RNA-Seq,101,3409430033,PRJNA320361,SAMN04933213,1157544439,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739329,GSM2141586,EU148,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141586,Macrophages,SRP074274,2 hr
SRR3471972,RNA-Seq,101,3070502111,PRJNA320361,SAMN04933214,1055659378,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739330,GSM2141587,EU148,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141587,Macrophages,SRP074274,2 hr
SRR3471973,RNA-Seq,101,3771433526,PRJNA320361,SAMN04933215,1295139194,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739331,GSM2141588,EU148,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:45:00Z,1,GSM2141588,Macrophages,SRP074274,2 hr
SRR3471974,RNA-Seq,101,3491040962,PRJNA320361,SAMN04933216,1187156100,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739332,GSM2141589,EU152,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141589,Macrophages,SRP074274,2 hr
SRR3471975,RNA-Seq,101,3553683687,PRJNA320361,SAMN04933217,1213168264,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739333,GSM2141590,EU152,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141590,Macrophages,SRP074274,2 hr
SRR3471976,RNA-Seq,101,3409762121,PRJNA320361,SAMN04933218,1164113332,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739334,GSM2141591,EU152,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141591,Macrophages,SRP074274,2 hr
SRR3471977,RNA-Seq,101,3258718944,PRJNA320361,SAMN04933219,1092461736,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739335,GSM2141592,EU156,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141592,Macrophages,SRP074274,2 hr
SRR3471978,RNA-Seq,101,3557953866,PRJNA320361,SAMN04933220,1207277575,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739336,GSM2141593,EU156,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141593,Macrophages,SRP074274,2 hr
SRR3471979,RNA-Seq,101,3634328248,PRJNA320361,SAMN04933131,1227767047,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739337,GSM2141594,EU156,Salmonella,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:42:00Z,1,GSM2141594,Macrophages,SRP074274,2 hr
SRR3471980,RNA-Seq,101,3491989150,PRJNA320361,SAMN04933132,1168426459,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739338,GSM2141595,EU162,Listeria,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:43:00Z,1,GSM2141595,Macrophages,SRP074274,2 hr
SRR3471981,RNA-Seq,101,3670984077,PRJNA320361,SAMN04933133,1233751333,macrophage,GEO,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX1739339,GSM2141596,EU162,Non-infected,Illumina HiSeq 2500,SINGLE,cDNA,TRANSCRIPTOMIC,Homo sapiens,ILLUMINA,2016-09-07T00:00:00Z,2016-05-03T10:44:00Z,1,GSM2141596,Macrophages,SRP074274,2 hr
